HS - Combined  Product Code,HS - Combined  Product Description,HS 2017 Product Code,HS 2017 Product Description
845949,845949 -- (2017-) -- Other,845949,"Machine-tools; for boring by removing metal, not numerically controlled boring machines, n.e.c. in heading 8459"
845951,845951 --  -- Numerically controlled,845951,"Machine-tools; for milling by removing metal, knee-type, numerically controlled"
845959,845959 --  -- Other,845959,"Machine-tools; for milling by removing metal, knee-type, other than numerically controlled"
845961,845961 --  -- Numerically controlled,845961,"Machine-tools; for milling by removing metal, (not knee-type), numerically controlled"
845969,845969 --  -- Other,845969,"Machine-tools; for milling by removing metal, not knee-type, other than numerically controlled"
845970,845970 --  - Other threading or tapping machines,845970,Machine-tools; for threading or tapping by removing metal
846012,846012 -- (2017-) -- Numerically controlled,846012,"Machine-tools; flat-surface grinding machines, numerically controlled"
846019,846019 --  -- Other,846019,"Machine-tools; flat-surface grinding machines, other than numerically controlled"
846022,"846022 -- (2017-) -- Centreless grinding machines, numerically controlled",846022,"Machine-tools; grinding machines (excluding flat-surface), centreless, numerically controlled"
846023,"846023 -- (2017-) -- Other cylindrical grinding machines, numerically controlled",846023,"Machine-tools; cylindrical grinding machines (excluding flat-surface and centreless), numerically controlled"
846024,"846024 -- (2017-) -- Other, numerically controlled",846024,"Machine-tools; grinding machines (excluding flat-surface, cylindrical and centreless), numerically controlled"
846029,846029 --  -- Other,846029,"Machine-tools; grinding machines (excluding flat-surface), other than numerically controlled"
846031,846031 --  -- Numerically controlled,846031,"Machine-tools; sharpening (tool or cutter grinding) machines, numerically controlled"
846039,846039 --  -- Other,846039,"Machine-tools; sharpening (tool or cutter grinding) machines, other than numerically controlled"
846040,846040 --  - Honing or lapping machines,846040,Machine-tools; for honing or lapping
846090,846090 --  - Other,846090,"Machine-tools; for deburring, grinding, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products, n.e.c. in heading no. 8460"
846120,846120 --  - Shaping or slotting machines,846120,"Machine-tools; shaping or slotting machines, working by removing metal, sintered metal carbides or cermets"
846130,846130 --  - Broaching machines,846130,"Machine-tools; broaching machines, working by removing metal, sintered metal carbides or cermets"
846140,"846140 --  - Gear-cutting, gear-grinding or gear-finishing machines",846140,"Machine-tools; gear cutting, gear grinding or gear finishing machines, working by removing metal, sintered metal carbides or cermets"
846150,846150 --  - Sawing or cutting-off machines,846150,"Machine-tools; sawing or cutting-off machines, working by removing metal, sintered metal carbides or cermets"
846190,846190 --  - Other,846190,"Machine-tools; planing machines, and other machine-tools n.e.c. in heading no. 8461; working by removing metal, sinistered metal carbides or cerments."
846210,846210 --  - Forging or die-stamping machines (including presses) and hammers,846210,"Machine-tools; forging or die-stamping machines (including presses) and hammers, for working metal"
846211,"846211 -- (2022) -- Machine-tools; forging and die-forging machines (including presses), closed die forging machines, for working metal",846210,"Machine-tools; forging or die-stamping machines (including presses) and hammers, for working metal"
846219,"846219 -- (2022) -- Machine-tools; hot forming machines, hot hammers, for working metal",846210,"Machine-tools; forging or die-stamping machines (including presses) and hammers, for working metal"
846221,846221 --  -- Numerically controlled,846221,"Machine-tools; bending, folding, straightening or flattening machines (including presses), numerically controlled, for working metal"
846222,"846222 -- (2022) -- Machine-tools; bending, folding, straightening or flattening machines (including press brakes) for flat products, for working metal, numerically controlled",846221,"Machine-tools; bending, folding, straightening or flattening machines (including presses), numerically controlled, for working metal"
846223,"846223 -- (2022) -- Machine-tools; bending, folding, straightening or flattening machines (including presses), for working metal, numerically controlled press brakes",846221,"Machine-tools; bending, folding, straightening or flattening machines (including presses), numerically controlled, for working metal"
846224,"846224 -- (2022) -- Machine-tools; bending, folding, straightening or flattening machines (including presses), for working metal, numerically controlled panel benders",846221,"Machine-tools; bending, folding, straightening or flattening machines (including presses), numerically controlled, for working metal"
846225,"846225 -- (2022) -- Machine-tools; bending, folding, straightening or flattening machines (including presses), for working metal, numerically controlled roll forming machines",846221,"Machine-tools; bending, folding, straightening or flattening machines (including presses), numerically controlled, for working metal"
846226,"846226 -- (2022) -- Machine-tools; bending, folding, straightening or flattening machines (including presses), for working metal, numerically controlled bending, folding, straightening or fattening machines (not press brakes, panel benders or roll forming machines)",846221,"Machine-tools; bending, folding, straightening or flattening machines (including presses), numerically controlled, for working metal"
846229,846229 --  -- Other,846229,"Machine-tools; bending, folding, straightening or flattening machines (including presses), (other than numerically controlled), for working metal"
846231,846231 --  -- Numerically controlled,846231,"Machine-tools; shearing machines (including presses), (other than combined punching and shearing machines), numerically controlled, for working metal"
846232,"846232 -- (2022) -- Machine-tools; slitting lines and cut-to-length lines, for working metal",846239,"Machine-tools; shearing machines (including presses), (other than combined punching and shearing machines, other than numerically controlled), for working metal"
846233,"846233 -- (2022) -- Machine-tools; shearing machines (excluding presses) for flat products, numerically controlled, other than combined punching and shearing machines, for working metal",846231,"Machine-tools; shearing machines (including presses), (other than combined punching and shearing machines), numerically controlled, for working metal"
846239,846239 --  -- Other,846239,"Machine-tools; shearing machines (including presses), (other than combined punching and shearing machines, other than numerically controlled), for working metal"
846241,846241 --  -- Numerically controlled,846241,"Machine-tools; punching or notching machines (including presses), including combined punching and shearing machines, numerically controlled, for working metal"
846242,"846242 -- (2022) -- Machine-tools; punching, notching or nibbling machines (excluding presses) for flat products including combined punching and shearing machines, numerically controlled, for working metal",846299,"Machine-tools; presses for working metal or metal carbides, n.e.c. in heading no. 8462, other than hydraulic presses"
846249,846249 --  -- Other,846249,"Machine-tools; punching or notching machines (including presses), including combined punching and shearing machines, (not numerically controlled), for working metal"
846251,"846251 -- (2022) -- Machine-tools; for working tube, pipe, hollow section and bar (excluding presses), for working metal, numerically controlled",846221,"Machine-tools; bending, folding, straightening or flattening machines (including presses), numerically controlled, for working metal"
846259,"846259 -- (2022) -- Machine-tools; for working tube, pipe, hollow section and bar (excluding presses), for working metal, not numerically controlled",846210,"Machine-tools; forging or die-stamping machines (including presses) and hammers, for working metal"
846261,"846261 -- (2022) -- Machine-tools; cold metal working presses, hydraulic presses",846291,"Machine-tools; presses for working metal or metal carbides, n.e.c. in heading no. 8462, hydraulic presses"
846262,"846262 -- (2022) -- Machine-tools; cold metal working presses, mechanical presses",846299,"Machine-tools; presses for working metal or metal carbides, n.e.c. in heading no. 8462, other than hydraulic presses"
846263,"846263 -- (2022) -- Machine-tools; cold metal working presses, servo-presses",846299,"Machine-tools; presses for working metal or metal carbides, n.e.c. in heading no. 8462, other than hydraulic presses"
846269,"846269 -- (2022) -- Machine-tools; cold metal working presses, other than hydraulic, mechanical or servo-presses",846299,"Machine-tools; presses for working metal or metal carbides, n.e.c. in heading no. 8462, other than hydraulic presses"
