HS - Combined  Product Code,HS - Combined  Product Description,HS 2012 Product Code,HS 2012 Product Description
251720,"251720 --  - Macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in subheading 251710",251720,"Macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in subheading 2517.10"
251730,251730 --  - Tarred macadam,251730,Tarred macadam
251741,251741 --  -- Of marble,251741,Of marble
251749,251749 --  -- Other,251749,Other
251810,"251810 --  - Dolomite, not calcined or sintered",251810,"Dolomite, not calcined or sintered"
251820,251820 --  - Calcined or sintered dolomite,251820,Calcined or sintered dolomite
251830,251830 --  - Dolomite ramming mix,251830,Dolomite ramming mix
251910,251910 --  - Natural magnesium carbonate (magnesite),251910,Natural magnesium carbonate (magnesite)
251990,251990 --  - Other,251990,Other
252010,252010 --  - Gypsum; anhydrite,252010,Gypsum; anhydrite
252020,252020 --  - Plasters,252020,Plasters
252100,"252100 --  Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",252100,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement."
252210,252210 --  - Quicklime,252210,Quicklime
252220,252220 --  - Slaked lime,252220,Slaked lime
252230,252230 --  - Hydraulic lime,252230,Hydraulic lime
252310,252310 --  - Cement clinkers,252310,Cement clinkers
252321,"252321 --  -- White cement, whether or not artificially coloured",252321,"White cement, whether or not artificially coloured"
252329,252329 --  -- Other,252329,Other
252330,252330 --  - Aluminous cement,252330,Aluminous cement
252390,252390 --  - Other hydraulic cements,252390,Other hydraulic cements
252410,252410 -- (2007-) - Crocidolite,252410,Crocidolite
252490,252490 -- (2007-) - Other,252490,Other
252510,252510 --  - Crude mica and mica rifted into sheets or splittings,252510,Crude mica and mica rifted into sheets or splitting
252520,252520 --  - Mica powder,252520,Mica powder
252530,252530 --  - Mica waste,252530,Mica waste
252610,"252610 --  - Not crushed, not powdered",252610,"Not crushed, not powdered"
252620,252620 --  - Crushed or powdered,252620,Crushed or powdered
252800,"252800 -- (2012-) Natural borates and concentrates thereof (whether or not calcined), but not including borates separated from natural brine; natural boric acid containing not more than 85 % of H3BO3 calculated on the dry weight",252800,"Natural borates and concentrates thereof (whether or not calcined), but not including borates separated from natural brine; natural boric acid containing not more than 85 % of H3BO3 calculated on the dry weight."
252910,252910 --  - Feldspar,252910,Feldspar
252921,252921 --  -- Containing by weight 97 % or less of calcium fluoride,252921,Containing by weight 97 % or less of calcium fluoride
252922,252922 --  -- Containing by weight more than 97 % of calcium fluoride,252922,Containing by weight more than 97 % of calcium fluoride
252930,252930 --  - Leucite; nepheline and nepheline syenite,252930,Leucite; nepheline and nepheline syenite
253010,"253010 --  - Vermiculite, perlite and chlorites, unexpanded",253010,"Vermiculite, perlite and chlorites, unexpanded"
253020,"253020 --  - Kieserite, epsomite (natural magnesium sulphates)",253020,"Kieserite, epsomite (natural magnesium sulphates)"
253090,253090 --  - Other,253090,Other
260111,260111 --  -- Non-agglomerated,260111,Non-agglomerated
260112,260112 --  -- Agglomerated,260112,Agglomerated
260120,260120 --  - Roasted iron pyrites,260120,Roasted iron pyrites
260200,"260200 --  Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20 % or more, calculated on the dry weight",260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20 % or more, calculated on the dry weight."
260300,260300 --  Copper ores and concentrates,260300,Copper ores and concentrates.
260400,260400 --  Nickel ores and concentrates,260400,Nickel ores and concentrates.
260500,260500 --  Cobalt ores and concentrates,260500,Cobalt ores and concentrates.
260600,260600 --  Aluminium ores and concentrates,260600,Aluminium ores and concentrates.
260700,260700 --  Lead ores and concentrates,260700,Lead ores and concentrates.
260800,260800 --  Zinc ores and concentrates,260800,Zinc ores and concentrates.
260900,260900 --  Tin ores and concentrates,260900,Tin ores and concentrates.
261000,261000 --  Chromium ores and concentrates,261000,Chromium ores and concentrates.
261100,261100 --  Tungsten ores and concentrates,261100,Tungsten ores and concentrates.
261210,261210 --  - Uranium ores and concentrates,261210,Uranium ores and concentrates
261220,261220 --  - Thorium ores and concentrates,261220,Thorium ores and concentrates
261310,261310 --  - Roasted,261310,Roasted
261390,261390 --  - Other,261390,Other
261400,261400 --  Titanium ores and concentrates,261400,Titanium ores and concentrates.
261510,261510 --  - Zirconium ores and concentrates,261510,Zirconium ores and concentrates
261590,261590 --  - Other,261590,Other
261610,261610 --  - Silver ores and concentrates,261610,Silver ores and concentrates
261690,261690 --  - Other,261690,Other
261710,261710 --  - Antimony ores and concentrates,261710,Antimony ores and concentrates
261790,261790 --  - Other,261790,Other
261800,261800 --  Granulated slag (slag sand) from the manufacture of iron or steel,261800,Granulated slag (slag sand) from the manufacture of iron or steel.
261900,"261900 --  Slag, dross (other than granulated slag), scalings and other waste from the manufacture of iron or steel",261900,"Slag, dross (other than granulated slag), scalings and other waste from the manufacture of iron or steel."
262011,262011 --  -- Hard zinc spelter,262011,Hard zinc spelter
262019,262019 --  -- Other,262019,Other
262021,262021 -- (2002-) -- Leaded gasoline sludges and leaded anti-knock compound sludges,262021,Leaded gasoline sludges and leaded anti-knock compound sludges
262029,262029 -- (2002-) -- Other,262029,Other
262030,262030 --  - Containing mainly copper,262030,Containing mainly copper
262040,262040 --  - Containing mainly aluminium,262040,Containing mainly aluminium
262060,"262060 -- (2002-) - Containing arsenic, mercury, thallium or their mixtures, of a kind used for the extraction of arsenic or those metals or for the manufacture of their chemical compounds",262060,"Containing arsenic, mercury, thallium or their mixtures, of a kind used for the extraction of arsenic or those metals or for the manufacture of their chemical compounds"
262091,"262091 -- (2002-) -- Containing antimony, beryllium, cadmium, chromium or their mixtures",262091,"Containing antimony, beryllium, cadmium, chromium or their mixtures"
262099,262099 -- (2002-) -- Other,262099,Other
262110,262110 -- (2002-) - Ash and residues from the incineration of municipal waste,262110,Ash and residues from the incineration of municipal waste
262190,262190 -- (2002-) - Other,262190,Other
270111,270111 --  -- Anthracite,270111,Anthracite
270112,270112 --  -- Bituminous coal,270112,Bituminous coal
270119,270119 --  -- Other coal,270119,Other coal
270120,"270120 --  - Briquettes, ovoids and similar solid fuels manufactured from coal",270120,"Briquettes, ovoids and similar solid fuels manufactured from coal"
270210,"270210 --  - Lignite, whether or not pulverised, but not agglomerated",270210,"Lignite, whether or not pulverised, but not agglomerated"
270220,270220 --  - Agglomerated lignite,270220,Agglomerated lignite
270300,"270300 --  Peat (including peat litter), whether or not agglomerated",270300,"Peat (including peat litter), whether or not agglomerated."
270400,"270400 --  Coke and semi-coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon",270400,"Coke and semi-coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon."
270500,"270500 --  Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons",270500,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons."
270600,"270600 --  Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not dehydrated or partially distilled, including reconstituted tars",270600,"Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not dehydrated or partially distilled, including reconstituted tars."
270710,270710 --  - Benzol (benzene),270710,Benzol (benzene)
270720,270720 --  - Toluol (toluene),270720,Toluol (toluene)
270730,270730 --  - Xylol (xylenes),270730,Xylol (xylenes)
270740,270740 --  - Naphthalene,270740,Naphthalene
270750,270750 --  - Other aromatic hydrocarbon mixtures of which 65 % or more by volume (including losses) distils at 250 °C by the ISO 3405 method (equivalent to the ASTM D 86 method),270750,Other aromatic hydrocarbon mixtures of which 65 % or more by volume (including losses) distils at 250 ?C by the ASTM D 86 method
270791,270791 --  -- Creosote oils,270791,Creosote oils
270799,270799 --  -- Other,270799,Other
270810,270810 --  - Pitch,270810,Pitch
270820,270820 --  - Pitch coke,270820,Pitch coke
270900,"270900 --  Petroleum oils and oils obtained from bituminous minerals, crude",270900,"Petroleum oils and oils obtained from bituminous minerals, crude."
271012,271012 -- (2012-) -- Light oils and preparations,271012,Light oils and preparations
271019,271019 -- (2002-) -- Other,271019,Other
271020,"271020 -- (2012-) - Petroleum oils and oils obtained from bituminous minerals (other than crude) and preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the bas",271020,"Petroleum oils and oils obtained from bituminous minerals (other than crude) and preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the bas"
271091,"271091 -- (2002-) -- Containing polychlorinated biphenyls (PCBs), polychlorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)",271091,"Containing polychlorinated biphenyls (PCBs), polychlorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)"
271099,271099 -- (2002-) -- Other,271099,Other
271111,271111 --  -- Natural gas,271111,Natural gas
271112,271112 --  -- Propane,271112,Propane
271113,271113 --  -- Butanes,271113,Butanes
271114,"271114 --  -- Ethylene, propylene, butylene and butadiene",271114,"Ethylene, propylene, butylene and butadiene"
271119,271119 --  -- Other,271119,Other
271121,271121 --  -- Natural gas,271121,Natural gas
271129,271129 --  -- Other,271129,Other
271210,271210 --  - Petroleum jelly,271210,Petroleum jelly
271220,"271220 --  - Paraffin wax containing by weight less than 0,75 % of oil",271220,Paraffin wax containing by weight less than 0.75 % of oil
271290,271290 --  - Other,271290,Other
271311,271311 --  -- Not calcined,271311,Not calcined
271312,271312 --  -- Calcined,271312,Calcined
271320,271320 --  - Petroleum bitumen,271320,Petroleum bitumen
271390,271390 --  - Other residues of petroleum oils or of oils obtained from bituminous minerals,271390,Other residues of petroleum oils or of oils obtained from bituminous minerals
271410,271410 --  - Bituminous or oil-shale and tar sands,271410,Bituminous or oil shale and tar sands
271490,271490 --  - Other,271490,Other
271500,"271500 --  Bituminous mixtures based on natural asphalt, on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (for example, bituminous mastics, cut-backs)",271500,"Bituminous mixtures based on natural asphalt, on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (for example, bituminous mastics, cut-backs)."
